typeID,groupID,typeName,mass,volume,capacity,portionSize,marketGroupID,,,,,
20697,517,Aura's Osprey,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
20698,517,Sagimoro's Blackbird,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
20699,517,Wakomi's Raven,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
20700,1229,Michi's Excavation Augmentor,0.00E+00,1,0.00E+00,1,1769,,,,,
20701,62,Capital Armor Repairer I,500,4000,0.00E+00,1,1052,,,,,
20702,142,Capital Armor Repairer I Blueprint,0.00E+00,0.01,0.00E+00,1,1536,,,,,
20703,40,Capital Shield Booster I,0.00E+00,4000,0.00E+00,1,778,,,,,
20704,120,Capital Shield Booster I Blueprint,0.00E+00,0.01,0.00E+00,1,1552,,,,,
20713,526,Utrainen's Employment Voucher,1,1,0.00E+00,1,None,,,,,
20714,817,Lephny's Mining Boat,96000000,960000,2300,1,None,,,,,
20715,283,Jorek Lephny,80,1,0.00E+00,1,None,,,,,
20716,297,Vendor,102000000,1020000,3000,1,None,,,,,
20717,297,Bursar,112000000,1120000,3800,1,None,,,,,
20718,297,Auctioneer,112000000,1120000,3600,1,None,,,,,
20719,297,Marketeer,110500000,1105000,4000,1,None,,,,,
20721,83,Arch Angel Carbonized Lead L,0.01,0.025,0.00E+00,100,987,,,,,
20723,83,Arch Angel Nuclear L,0.01,0.025,0.00E+00,100,987,,,,,
20725,83,Arch Angel Proton L,0.01,0.025,0.00E+00,100,987,,,,,
20727,83,Arch Angel Depleted Uranium L,0.01,0.025,0.00E+00,100,987,,,,,
20729,83,Arch Angel Titanium Sabot L,1,0.025,0.00E+00,100,987,,,,,
20731,83,Arch Angel Fusion L,1,0.025,0.00E+00,100,987,,,,,
20733,83,Arch Angel Phased Plasma L,1,0.025,0.00E+00,100,987,,,,,
20735,83,Arch Angel EMP L,1,0.025,0.00E+00,100,987,,,,,
20737,83,Arch Angel Carbonized Lead XL,1,0.125,0.00E+00,100,1006,,,,,
20739,83,Arch Angel Depleted Uranium XL,1,0.125,0.00E+00,100,1006,,,,,
20741,83,Arch Angel EMP XL,1,0.125,0.00E+00,100,1006,,,,,
20743,83,Arch Angel Fusion XL,1,0.125,0.00E+00,100,1006,,,,,
20745,83,Arch Angel Nuclear XL,1,0.125,0.00E+00,100,1006,,,,,
20747,83,Arch Angel Phased Plasma XL,1,0.125,0.00E+00,100,1006,,,,,
20749,83,Arch Angel Proton XL,1,0.125,0.00E+00,100,1006,,,,,
20751,83,Arch Angel Titanium Sabot XL,1,0.125,0.00E+00,100,1006,,,,,
20753,83,Domination Carbonized Lead S,0.01,0.0025,0.00E+00,100,989,,,,,
20755,83,Domination Nuclear S,0.01,0.0025,0.00E+00,100,989,,,,,
20757,83,Domination Proton S,0.01,0.0025,0.00E+00,100,989,,,,,
20759,83,Domination Depleted Uranium S,0.01,0.0025,0.00E+00,100,989,,,,,
20761,83,Domination Titanium Sabot S,0.01,0.0025,0.00E+00,100,989,,,,,
20763,83,Domination Fusion S,0.01,0.0025,0.00E+00,100,989,,,,,
20765,83,Domination Phased Plasma S,0.01,0.0025,0.00E+00,100,989,,,,,
20767,83,Domination EMP S,0.01,0.0025,0.00E+00,100,989,,,,,
20769,83,Domination Carbonized Lead M,1,0.0125,0.00E+00,100,988,,,,,
20771,83,Domination Nuclear M,1,0.0125,0.00E+00,100,988,,,,,
20773,83,Domination Proton M,1,0.0125,0.00E+00,100,988,,,,,
20775,83,Domination Depleted Uranium M,1,0.0125,0.00E+00,100,988,,,,,
20777,83,Domination Titanium Sabot M,1,0.0125,0.00E+00,100,988,,,,,
20779,83,Domination Fusion M,1,0.0125,0.00E+00,100,988,,,,,
20781,83,Domination Phased Plasma M,1,0.0125,0.00E+00,100,988,,,,,
20783,83,Domination EMP M,1,0.0125,0.00E+00,100,988,,,,,
20785,83,Domination Carbonized Lead L,1,0.025,0.00E+00,100,987,,,,,
20787,83,Domination Nuclear L,1,0.025,0.00E+00,100,987,,,,,
20789,83,Domination Proton L,1,0.025,0.00E+00,100,987,,,,,
20791,83,Domination Depleted Uranium L,1,0.025,0.00E+00,100,987,,,,,
20793,83,Domination Titanium Sabot L,1,0.025,0.00E+00,100,987,,,,,
20795,83,Domination Fusion L,1,0.025,0.00E+00,100,987,,,,,
20797,83,Domination Phased Plasma L,1,0.025,0.00E+00,100,987,,,,,
20799,83,Domination EMP L,1,0.025,0.00E+00,100,987,,,,,
20801,83,Domination Carbonized Lead XL,1,0.125,0.00E+00,100,1006,,,,,
20803,83,Domination Depleted Uranium XL,1,0.125,0.00E+00,100,1006,,,,,
20805,83,Domination EMP XL,1,0.125,0.00E+00,100,1006,,,,,
20807,83,Domination Fusion XL,1,0.125,0.00E+00,100,1006,,,,,
20809,83,Domination Nuclear XL,1,0.125,0.00E+00,100,1006,,,,,
20811,83,Domination Phased Plasma XL,1,0.125,0.00E+00,100,1006,,,,,
20813,83,Domination Proton XL,1,0.125,0.00E+00,100,1006,,,,,
20815,83,Domination Titanium Sabot XL,1,0.125,0.00E+00,100,1006,,,,,
20817,86,Sanshas Ultraviolet S,1,1,0.00E+00,1,997,,,,,
20819,86,Sanshas Xray S,1,1,0.00E+00,1,997,,,,,
20821,86,Sanshas Gamma S,1,1,0.00E+00,1,997,,,,,
20823,86,Sanshas Multifrequency S,1,1,0.00E+00,1,997,,,,,
20825,86,Sanshas Ultraviolet M,1,1,0.00E+00,1,996,,,,,
20827,86,Sanshas Xray M,1,1,0.00E+00,1,996,,,,,
20829,86,Sanshas Gamma M,1,1,0.00E+00,1,996,,,,,
20831,86,Sanshas Multifrequency M,1,1,0.00E+00,1,996,,,,,
20833,86,Sanshas Ultraviolet L,1,1,0.00E+00,1,995,,,,,
20835,86,Sanshas Xray L,1,1,0.00E+00,1,995,,,,,
20837,86,Sanshas Gamma L,1,1,0.00E+00,1,995,,,,,
20839,86,Sanshas Multifrequency L,1,1,0.00E+00,1,995,,,,,
20841,86,Sanshas Ultraviolet XL,1,1,0.00E+00,1,1007,,,,,
20843,86,Sanshas Xray XL,1,1,0.00E+00,1,1007,,,,,
20845,86,Sanshas Gamma XL,1,1,0.00E+00,1,1007,,,,,
20847,86,Sanshas Multifrequency XL,1,1,0.00E+00,1,1007,,,,,
20849,86,True Sanshas Radio S,1,1,0.00E+00,1,997,,,,,
20851,86,True Sanshas Microwave S,1,1,0.00E+00,1,997,,,,,
20853,86,True Sanshas Infrared S,1,1,0.00E+00,1,997,,,,,
20855,86,True Sanshas Standard S,1,1,0.00E+00,1,997,,,,,
20857,86,True Sanshas Ultraviolet S,1,1,0.00E+00,1,997,,,,,
20859,86,True Sanshas Xray S,1,1,0.00E+00,1,997,,,,,
20861,86,True Sanshas Gamma S,1,1,0.00E+00,1,997,,,,,
20863,86,True Sanshas Multifrequency S,1,1,0.00E+00,1,997,,,,,
20865,86,True Sanshas Radio M,1,1,0.00E+00,1,996,,,,,
20867,86,True Sanshas Microwave M,1,1,0.00E+00,1,996,,,,,
20869,86,True Sanshas Infrared M,1,1,0.00E+00,1,996,,,,,
20871,86,True Sanshas Standard M,1,1,0.00E+00,1,996,,,,,
20873,86,True Sanshas Ultraviolet M,1,1,0.00E+00,1,996,,,,,
20875,86,True Sanshas Xray M,1,1,0.00E+00,1,996,,,,,
20877,86,True Sanshas Gamma M,1,1,0.00E+00,1,996,,,,,
20879,86,True Sanshas Multifrequency M,1,1,0.00E+00,1,996,,,,,
20881,86,True Sanshas Radio L,1,1,0.00E+00,1,995,,,,,
20883,86,True Sanshas Microwave L,1,1,0.00E+00,1,995,,,,,
20885,86,True Sanshas Infrared L,1,1,0.00E+00,1,995,,,,,
20887,86,True Sanshas Standard L,1,1,0.00E+00,1,995,,,,,
20889,86,True Sanshas Ultraviolet L,1,1,0.00E+00,1,995,,,,,
20891,86,True Sanshas Xray L,1,1,0.00E+00,1,995,,,,,
20893,86,True Sanshas Gamma L,1,1,0.00E+00,1,995,,,,,
20895,86,True Sanshas Multifrequency L,1,1,0.00E+00,1,995,,,,,
20897,86,True Sanshas Radio XL,1,1,0.00E+00,1,1007,,,,,
20899,86,True Sanshas Microwave XL,1,1,0.00E+00,1,1007,,,,,
20901,86,True Sanshas Infrared XL,1,1,0.00E+00,1,1007,,,,,
20903,86,True Sanshas Standard XL,1,1,0.00E+00,1,1007,,,,,
20905,86,True Sanshas Ultraviolet XL,1,1,0.00E+00,1,1007,,,,,
20907,86,True Sanshas Xray XL,1,1,0.00E+00,1,1007,,,,,
20909,86,True Sanshas Gamma XL,1,1,0.00E+00,1,1007,,,,,
20911,86,True Sanshas Multifrequency XL,1,1,0.00E+00,1,1007,,,,,
20913,85,Shadow Iron Charge L,0.01,0.025,0.00E+00,100,991,,,,,
20915,85,Shadow Tungsten Charge L,0.01,0.025,0.00E+00,100,991,,,,,
20917,85,Shadow Iridium Charge L,0.01,0.025,0.00E+00,100,991,,,,,
20919,85,Shadow Lead Charge L,0.01,0.025,0.00E+00,100,991,,,,,
20921,85,Shadow Thorium Charge L,0.05,0.025,0.00E+00,100,991,,,,,
20923,85,Shadow Uranium Charge L,0.05,0.025,0.00E+00,100,991,,,,,
20925,85,Shadow Plutonium Charge L,0.05,0.025,0.00E+00,100,991,,,,,
20927,85,Shadow Antimatter Charge L,0.05,0.025,0.00E+00,100,991,,,,,
20929,85,Shadow Antimatter Charge XL,0.1,0.125,0.00E+00,100,1004,,,,,
20931,85,Shadow Iridium Charge XL,0.1,0.125,0.00E+00,100,1004,,,,,
20933,85,Shadow Iron Charge XL,0.1,0.125,0.00E+00,100,1004,,,,,
20935,85,Shadow Lead Charge XL,0.1,0.125,0.00E+00,100,1004,,,,,
20937,85,Shadow Plutonium Charge XL,0.5,0.125,0.00E+00,100,1004,,,,,
20939,85,Shadow Thorium Charge XL,0.5,0.125,0.00E+00,100,1004,,,,,
20941,85,Shadow Tungsten Charge XL,0.5,0.125,0.00E+00,100,1004,,,,,
20943,85,Shadow Uranium Charge XL,0.5,0.125,0.00E+00,100,1004,,,,,
20945,85,Guardian Iron Charge S,0.01,0.0025,0.00E+00,100,993,,,,,
20947,85,Guardian Tungsten Charge S,0.01,0.0025,0.00E+00,100,993,,,,,
20949,85,Guardian Iridium Charge S,0.01,0.0025,0.00E+00,100,993,,,,,
20951,85,Guardian Lead Charge S,0.01,0.0025,0.00E+00,100,993,,,,,
20953,85,Guardian Thorium Charge S,0.01,0.0025,0.00E+00,100,993,,,,,
20955,85,Guardian Uranium Charge S,0.01,0.0025,0.00E+00,100,993,,,,,
20957,85,Guardian Plutonium Charge S,0.01,0.0025,0.00E+00,100,993,,,,,
20959,85,Guardian Antimatter Charge S,0.01,0.0025,0.00E+00,100,993,,,,,
20961,85,Guardian Iron Charge M,0.05,0.0125,0.00E+00,100,992,,,,,
20963,85,Guardian Tungsten Charge M,0.05,0.0125,0.00E+00,100,992,,,,,
20965,85,Guardian Iridium Charge M,0.05,0.0125,0.00E+00,100,992,,,,,
20967,85,Guardian Lead Charge M,0.05,0.0125,0.00E+00,100,992,,,,,
20969,85,Guardian Thorium Charge M,0.05,0.0125,0.00E+00,100,992,,,,,
20971,85,Guardian Uranium Charge M,0.05,0.0125,0.00E+00,100,992,,,,,
20973,85,Guardian Plutonium Charge M,0.05,0.0125,0.00E+00,100,992,,,,,
20975,85,Guardian Antimatter Charge M,0.05,0.0125,0.00E+00,100,992,,,,,
20977,85,Guardian Iron Charge L,0.1,0.025,0.00E+00,100,991,,,,,
20979,85,Guardian Tungsten Charge L,0.1,0.025,0.00E+00,100,991,,,,,
20981,85,Guardian Iridium Charge L,0.1,0.025,0.00E+00,100,991,,,,,
20983,85,Guardian Lead Charge L,0.1,0.025,0.00E+00,100,991,,,,,
20985,85,Guardian Thorium Charge L,0.1,0.025,0.00E+00,100,991,,,,,
20987,85,Guardian Uranium Charge L,0.1,0.025,0.00E+00,100,991,,,,,
20989,85,Guardian Plutonium Charge L,0.1,0.025,0.00E+00,100,991,,,,,
20991,85,Guardian Antimatter Charge L,0.1,0.025,0.00E+00,100,991,,,,,
20993,85,Guardian Antimatter Charge XL,0.5,0.125,0.00E+00,100,1004,,,,,
20995,85,Guardian Iridium Charge XL,0.5,0.125,0.00E+00,100,1004,,,,,
20997,85,Guardian Iron Charge XL,0.5,0.125,0.00E+00,100,1004,,,,,
20999,85,Guardian Lead Charge XL,0.5,0.125,0.00E+00,100,1004,,,,,
21001,85,Guardian Plutonium Charge XL,0.5,0.125,0.00E+00,100,1004,,,,,
21003,85,Guardian Thorium Charge XL,0.5,0.125,0.00E+00,100,1004,,,,,
21005,85,Guardian Tungsten Charge XL,0.5,0.125,0.00E+00,100,1004,,,,,
21007,85,Guardian Uranium Charge XL,0.5,0.125,0.00E+00,100,1004,,,,,
21009,873,Capital Propulsion Engine,10000,10000,0.00E+00,1,781,,,,,
21010,915,Capital Propulsion Engine Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
21011,873,Capital Turret Hardpoint,10000,10000,0.00E+00,1,781,,,,,
21012,915,Capital Turret Hardpoint Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
21013,873,Capital Sensor Cluster,10000,10000,0.00E+00,1,781,,,,,
21014,915,Capital Sensor Cluster Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
21017,873,Capital Armor Plates,10000,10000,0.00E+00,1,781,,,,,
21018,915,Capital Armor Plates Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
21019,873,Capital Capacitor Battery,10000,10000,0.00E+00,1,781,,,,,
21020,915,Capital Capacitor Battery Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
21021,873,Capital Power Generator,10000,10000,0.00E+00,1,781,,,,,
21022,915,Capital Power Generator Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
21023,873,Capital Shield Emitter,10000,10000,0.00E+00,1,781,,,,,
21024,915,Capital Shield Emitter Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
21025,873,Capital Jump Drive,10000,10000,0.00E+00,1,781,,,,,
21026,915,Capital Jump Drive Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
21027,873,Capital Cargo Bay,10000,10000,0.00E+00,1,781,,,,,
21028,915,Capital Cargo Bay Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
21029,873,Capital Drone Bay,10000,10000,0.00E+00,1,781,,,,,
21030,915,Capital Drone Bay Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
21035,873,Capital Computer System,10000,10000,0.00E+00,1,781,,,,,
21036,915,Capital Computer System Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
21037,873,Capital Construction Parts,10000,10000,0.00E+00,1,781,,,,,
21038,915,Capital Construction Parts Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
21039,873,Capital Siege Array,10000,10000,0.00E+00,1,781,,,,,
21040,915,Capital Siege Array Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
21041,873,Capital Launcher Hardpoint,10000,10000,0.00E+00,1,781,,,,,
21042,915,Capital Launcher Hardpoint Blueprint,0.00E+00,0.01,0.00E+00,1,796,,,,,
21043,526,Ancient Treasure Map,1,0.1,0.00E+00,1,None,,,,,
21044,526,Pistols,2500,2,0.00E+00,1,None,,,,,
21046,526,Nugoeihuvi Transaction Logs,1,1,0.00E+00,1,None,,,,,
21047,472,Oshima's System Scanner,0.00E+00,800,0.00E+00,1,None,,,,,
21048,474,Kepheur's Keycard,1,0.1,0.00E+00,1,None,,,,,
21049,533,Tao Pai Motow,10100000,101000,235,1,None,,,,,
21052,306,Old Storage Container,10000,27500,2700,1,None,,,,,
21053,526,Kepheur's DNA,1,0.1,0.00E+00,1,None,,,,,
21054,526,Crude Sculpture,100,5,0.00E+00,1,None,,,,,
21055,356,Crude Sculpture Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
21056,533,Tara Buquet,12000000,112000,265,1,None,,,,,
21057,409,Tara's Insignia,0.1,0.1,0.00E+00,1,None,,,,,
21058,523,COSMOS Caldari Non-Pirate Battleship 4,19000000,22000000,235,1,None,,,,,
21059,1209,Shield Compensation,0.00E+00,0.01,0.00E+00,1,1747,,,,,
21060,520,COSMOS Caldari Non-Pirate Frigate Elite 4,1650000,16500,235,1,None,,,,,
21061,533,Makele Kordonii,10900000,109000,120,1,None,,,,,
21062,370,Makele's Tag,1,0.1,0.00E+00,1,None,,,,,
21063,533,Zvarin Karsha_,96000000,960000,2300,1,None,,,,,
21064,283,Zvarin Karsha,90,3,0.00E+00,1,None,,,,,
21065,533,Ryoke Laika,10100000,101000,235,1,None,,,,,
21066,283,Ryoke Laika,80,1,0.00E+00,1,None,,,,,
21067,526,Ryoke Laika's Head,1,0.1,0.00E+00,1,None,,,,,
21068,533,Sheriff Togany_,10100000,101000,235,1,None,,,,,
21070,283,Sheriff Togany,80,1,0.00E+00,1,None,,,,,
21071,256,Rapid Launch,0.00E+00,0.01,0.00E+00,1,373,,,,,
21073,530,Sleeper Split Cables,1,1,0.00E+00,1,1902,,,,,
21074,735,Talocan Sketch Books,1,1,0.00E+00,1,1903,,,,,
21075,530,Talocan Molecule Binder,1,1,0.00E+00,1,1903,,,,,
21076,528,Talocan Stasis Inverter,1,0.1,0.00E+00,1,1903,,,,,
21077,735,Talocan Info Shards,1,1,0.00E+00,1,1903,,,,,
21078,530,Talocan Reflective Sheets,1,1,0.00E+00,1,1903,,,,,
21079,528,Talocan Perpetual Clock,1,0.1,0.00E+00,1,1903,,,,,
21080,528,Talocan Solid Atomizer,1,0.1,0.00E+00,1,1903,,,,,
21081,530,Talocan Mechanical Gears,1,1,0.00E+00,1,1903,,,,,
21082,528,Talocan System Interface Unit,1,0.1,0.00E+00,1,1903,,,,,
21084,735,Talocan Mathematical Schematics,1,1,0.00E+00,1,1903,,,,,
21085,735,Talocan Automation Accounts,1,1,0.00E+00,1,1903,,,,,
21086,530,Talocan Partition Plates,1,1,0.00E+00,1,1903,,,,,
21087,735,Talocan Intricate Formulas,1,1,0.00E+00,1,1903,,,,,
21088,528,Talocan Stasis Deflector,1,0.1,0.00E+00,1,1903,,,,,
21089,530,Talocan Ignition Device,1,1,0.00E+00,1,1903,,,,,
21090,533,Bai Tarziiki,10100000,101000,235,1,None,,,,,
21091,526,Bai's Corpse,80,1,0.00E+00,1,None,,,,,
21092,533,Motani Ihura,10100000,101000,235,1,None,,,,,
21094,310,Cynosural Field I,1,65449847,0.00E+00,1,None,,,,,
21095,532,Cynosural Field I Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
21096,658,Cynosural Field Generator I,0.00E+00,50,0.00E+00,1,1641,,,,,
21097,31,Goru's Shuttle,1600000,5000,10,1,1631,,,,,
21098,111,Goru's Shuttle Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
21099,306,Kazka Loot Container,10000,1200,1000,1,None,,,,,
21101,533,RabaRaba ChooChoo,10100000,101000,235,1,None,,,,,
21103,533,Jakon Tooka,11800000,118000,235,1,None,,,,,
21104,370,Jakon's Tag,1,0.1,0.00E+00,1,None,,,,,
21105,517,Cosmos Bellicose,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21106,517,Cosmos Bestower,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21107,517,Cosmos Claw,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21108,517,Cosmos Executioner,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21109,517,Cosmos Hoarder,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21110,517,Cosmos Hound,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21111,517,Cosmos Mammoth,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21112,517,Cosmos Maulus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21113,517,Cosmos Navitas,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21114,517,Cosmos Omen,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21115,517,Cosmos Retribution,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21116,517,Cosmos Rifter,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21117,517,Cosmos Rupture,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21118,517,Cosmos Scythe,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21119,517,Cosmos Stiletto,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21120,517,Cosmos Tempest,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21121,517,Cosmos Thrasher,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21122,517,Cosmos Vagabond,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21123,517,Cosmos Vigil,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21124,517,Cosmos Wolf,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21125,517,Cosmos Wreathe,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21126,526,Raytio Family Supplies,100,10,0.00E+00,1,None,,,,,
21127,534,Payo Ming,19000000,22000000,235,1,None,,,,,
21128,522,COSMOS Magye Eraser,10100000,101000,235,1,None,,,,,
21129,522,COSMOS Magye Silencer,10100000,101000,235,1,None,,,,,
21130,520,COSMOS Magye Death Dealer,1650000,16500,235,1,None,,,,,
21131,520,COSMOS Magye Wrecker,1650000,16500,130,1,None,,,,,
21132,517,Burkur's Vigil,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21133,517,Mork's Probe,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21134,517,Kersos' Thrasher,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21135,517,Rakken's Claw,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21136,517,Pokkolen's Wreathe,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21137,517,Hekken's Condor,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21138,517,Nitrut's Vigil,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21139,517,Takson's Wreathe,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21140,517,Rochet's Incursus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21141,517,Darrchien's Navitas,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21142,517,Stokk's Claw,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21143,517,Rikkiryo's Heron,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21144,517,Hatram's Executioner,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21145,517,Nitrus' Vigil,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21146,517,Ouche's Navitas,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21147,517,Bokh's Rifter,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21148,517,Karkinen's Cormorant,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21149,517,Sakt's Stiletto,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21150,517,Sarbaert's Hound,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21151,517,Tekrawhol's Rupture,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21152,517,Tromkurt's Vagabond,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21153,517,Rugaert's Vigil,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21154,517,Asshala's Retribution,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21155,517,Horkund's Scythe,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21156,517,Korten's Vagabond,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21157,517,Patrenn's Rifter,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21158,517,Tikrest's Rupture,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21159,517,Ucham's Omen,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21160,517,Sharum's Maulus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21161,715,Kutill's Hoarder,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21162,517,Mothrus's Bellicose,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21163,517,Maertigor's Wreathe,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21164,517,Ristiger's Bellicose,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21165,517,Frain's Blackbird,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21166,517,Karadom's Mammoth,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21167,517,Robaerger's Scythe,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21168,517,Torsont's Bellicose,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21169,517,Jogmundt's Probe,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21170,517,Hakkars' Wolf,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21171,517,Murchor's Tempest,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21172,517,Ossiam's Retribution,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21173,517,Quereg's Omen,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21174,517,Kverkinn's Stiletto,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21175,517,Namian's Retribution,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21176,517,Tyrfin's Rupture,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21177,517,Spitek's Bellicose,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21178,517,Gurmurkur's Vagabond,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21179,517,Verkort's Scythe,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
21180,526,Illian's Passcard,1,0.1,0.00E+00,1,None,,,,,
21181,534,Illian Gara,19000000,22000000,235,1,None,,,,,
21194,86,Blood Radio S,1,1,0.00E+00,1,997,,,,,
21196,86,Blood Microwave S,1,1,0.00E+00,1,997,,,,,
21198,86,Blood Infrared S,1,1,0.00E+00,1,997,,,,,
21200,86,Blood Standard S,1,1,0.00E+00,1,997,,,,,
21202,86,Blood Ultraviolet S,1,1,0.00E+00,1,997,,,,,
21204,86,Blood Xray S,1,1,0.00E+00,1,997,,,,,
21206,86,Blood Gamma S,1,1,0.00E+00,1,997,,,,,
21208,86,Blood Multifrequency S,1,1,0.00E+00,1,997,,,,,
21210,86,Blood Microwave M,1,1,0.00E+00,1,996,,,,,
21212,86,Blood Infrared M,1,1,0.00E+00,1,996,,,,,
21214,86,Blood Standard M,1,1,0.00E+00,1,996,,,,,
21216,86,Blood Ultraviolet M,1,1,0.00E+00,1,996,,,,,
21218,86,Blood Xray M,1,1,0.00E+00,1,996,,,,,
21220,86,Blood Gamma M,1,1,0.00E+00,1,996,,,,,
21222,86,Blood Multifrequency M,1,1,0.00E+00,1,996,,,,,
21224,86,Blood Radio L,1,1,0.00E+00,1,995,,,,,
21226,86,Blood Microwave L,1,1,0.00E+00,1,995,,,,,
21228,86,Blood Infrared L,1,1,0.00E+00,1,995,,,,,
21230,86,Blood Standard L,1,1,0.00E+00,1,995,,,,,
21232,86,Blood Ultraviolet L,1,1,0.00E+00,1,995,,,,,
21234,86,Blood Xray L,1,1,0.00E+00,1,995,,,,,
21236,86,Blood Gamma L,1,1,0.00E+00,1,995,,,,,
21238,86,Blood Multifrequency L,1,1,0.00E+00,1,995,,,,,
21240,86,Blood Radio XL,1,1,0.00E+00,1,1007,,,,,
21242,86,Blood Microwave XL,1,1,0.00E+00,1,1007,,,,,
21244,86,Blood Infrared XL,1,1,0.00E+00,1,1007,,,,,
21246,86,Blood Standard XL,1,1,0.00E+00,1,1007,,,,,
